address,suburb,price,bedrooms,bathrooms,garage,landsize,floor_area,build_year,cbd_dist,nearest_stn,nearest_stn_dist,date_sold,post_code,latitude,longitude,nearest_sch,nearest_sch_dist,nearest_sch_rank
1 Gaffin Way,Kwinana Town Centre,0.2241666666666666,0.3333333333333332,0.0,0.0,0.09603340292267949,0.11522633744855967,0.9565217391304334,0.7149425287356322,Wellard Station,0.291749502982107,11-2015,0.976190476190476,0.15160843993496895,0.36242472893626204,GILMORE COLLEGE,0.11094521421524543,0.9927536231884058
1 Galilee Way,Baldivis,0.40499999999999997,0.3333333333333332,0.0,0.0,0.6659707724426152,0.7366255144032922,0.8260869565217387,0.9655172413793105,Warnbro Station,0.6148111332007954,07-2020,0.9999999999999999,0.01627324050768973,0.37055355052496614,BALDIVIS SECONDARY COLLEGE,0.34847657911690205,0.9637681159420288
1 Gerygone Pass,Tapping,0.33666666666666656,0.3333333333333332,0.0,0.0,0.32254697286007117,0.4320987654320986,0.782608695652172,0.5816091954022988,Currambine Station,0.44085487077534763,08-2017,0.3690476190476196,0.8665229285038946,0.2869117703215698,JOSEPH BANKS SECONDARY COLLEGE,0.7513082742711075,0.6594202898550724
1 Ghost Gum Boulevard,Banksia Grove,0.2283333333333332,0.6666666666666665,0.0,0.0,0.2734864300626543,0.14814814814814833,0.717391304347828,0.6298850574712642,Clarkson Station,0.7514910536779327,08-2017,0.16666666666666555,0.8973559168411563,0.32667181500278875,JOSEPH BANKS SECONDARY COLLEGE,0.14038795951792551,0.6594202898550724
1 Glasson Way,Darch,0.4574999999999999,0.6666666666666665,0.0,0.0,0.5062630480166795,0.6872427983539096,0.782608695652172,0.3448275862068966,Whitfords Station,0.6769383697813122,08-2016,0.3690476190476196,0.7493290047905153,0.4302772711401037,ASHDALE SECONDARY COLLEGE,0.17210777075418723,0.536231884057971
1 Glebe Close,Mindarie,0.6408333333333333,0.6666666666666665,0.0,0.0,0.6419624217119422,0.7654320987654324,0.6521739130434779,0.7241379310344828,Clarkson Station,0.30417495029821046,01-2018,0.16071428571428328,0.9160584540737374,0.08063464643372342,QUINNS BAPTIST COLLEGE,0.26023141503635866,0.8478260869565217
1 Gold Lane,Iluka,0.59,1.0,0.0,0.0,0.550104384133638,0.9999999999999999,0.7391304347826116,0.5999999999999999,Currambine Station,0.24204771371769385,06-2017,0.14880952380952428,0.8527779615503475,0.13079933000198635,PRENDIVILLE CATHOLIC COLLEGE,0.8259586841928873,0.427536231884058
1 Gorman Place,Calista,0.345,0.6666666666666665,0.0,0.0,0.46764091858038875,0.49794238683127556,0.7608695652173886,0.7310344827586207,Wellard Station,0.2668986083499006,12-2015,0.976190476190476,0.14492302992808284,0.3354305797427559,GILMORE COLLEGE,0.3763038531391577,0.9927536231884058
1 Grant Street,Duncraig,0.5574999999999999,1.0,0.0,0.0,0.48538622129432357,0.4238683127572016,0.891304347826089,0.3356321839080459,Greenwood Station,0.2296222664015904,02-2020,0.11904761904761804,0.7165397338733299,0.23329050379244434,DUNCRAIG SENIOR HIGH SCHOOL,0.24925237643919054,0.2246376811594203
1 Hennessy Drive,Ashby,0.30749999999999994,0.6666666666666665,0.0,0.0,0.4791231732776897,0.440329218106996,0.7391304347826116,0.5425287356321837,Joondalup Station,0.3911530815109343,07-2020,0.3690476190476196,0.8489837629765425,0.3148839385375634,WANNEROO SECONDARY COLLEGE,0.9373546211210887,0.9420289855072465
1 Hewlett Turn,Tapping,0.3408333333333334,0.6666666666666665,0.0,0.0,0.5041753653444336,0.6995884773662551,0.6739130434782613,0.5816091954022988,Currambine Station,0.5651093439363817,07-2018,0.3690476190476196,0.8705855964171368,0.3168850313913709,JOSEPH BANKS SECONDARY COLLEGE,0.612358564962596,0.6594202898550724
1 Hitek Court,Merriwa,0.1824999999999998,0.6666666666666665,0.0,0.0,0.5093945720251009,0.10288065843621394,0.4130434782608724,0.7494252873563219,Clarkson Station,0.3663021868787275,11-2020,0.16071428571428328,0.9318032106586995,0.0869807811020717,QUINNS BAPTIST COLLEGE,0.15469486132873875,0.8478260869565217
1 Ingot Lane,Harrisdale,0.35916666666666663,0.6666666666666665,0.0,0.0,0.3496868475991654,0.4814814814814816,0.8043478260869553,0.4114942528735633,Cockburn Central Station,0.8384691848906561,09-2020,0.6488095238095214,0.3265606945430038,0.6767141637758759,CAREY BAPTIST COLLEGE,0.1731944590660179,0.4420289855072464
1 Iona Place,Cannington,0.40233333333333327,0.6666666666666665,0.0,0.0,0.4342379958246607,0.32098765432098764,0.5434782608695669,0.1954022988505747,Queens Park Station,0.058896620278329925,11-2017,0.6190476190476212,0.46753158502313463,0.6975833314789275,SEVENOAKS SENIOR COLLEGE,0.1257087139244741,0.8188405797101449
1 Irma Way,Butler,0.24916666666666673,0.6666666666666665,0.0,0.0,0.47703549060544376,0.29218106995884763,0.7608695652173886,0.825287356321839,Butler Station,0.11779324055665961,04-2020,0.19642857142857142,0.9730218597514643,0.06250283309583855,BUTLER COLLEGE,0.28627643729400815,0.2753623188405797
1 Jacolite Street,Darch,0.3908333333333333,0.6666666666666665,0.0,0.0,0.507306889352855,0.5390946502057614,0.7608695652173886,0.32873563218390806,Greenwood Station,0.776341948310139,08-2019,0.3690476190476196,0.7416012480480756,0.45635191761783983,ASHDALE SECONDARY COLLEGE,0.20395420032820152,0.536231884057971
1 Jade Grove,Edgewater,0.34916666666666657,0.6666666666666665,0.0,0.0,0.6388308977035209,0.4320987654320986,0.2391304347826112,0.4666666666666666,Edgewater Station,0.06933399602385676,02-2017,0.14285714285714193,0.8011587291259986,0.2743428522605807,MATER DEI COLLEGE,0.20147435513499326,0.7463768115942029
1 Jaffa Close,Seville Grove,0.26166666666666677,0.3333333333333332,0.0,0.0,0.559498956158693,0.2016460905349796,0.5000000000000001,0.5333333333333332,Sherwood Station,0.30417495029821046,10-2016,0.6488095238095214,0.28432784469382,0.83006974429472,CECIL ANDREWS COLLEGE,0.20828652483179746,1.0
1 Jarrah Lane,Mount Claremont,0.9574999999999998,0.3333333333333332,0.0,0.0,0.2066805845510938,0.5761316872427984,0.6739130434782613,0.11954022988505746,Loch Street Station,0.04063121272365792,12-2020,0.04166666666666475,0.526618956993869,0.29893069004458495,JOHN XXIII COLLEGE,0.3340784456148778,0.0507246376811594
1 Jecks Street,Maida Vale,0.37249999999999994,0.6666666666666665,0.0,0.0,0.46972860125263477,0.4897119341563786,0.6956521739130447,0.3149425287356321,Midland Station,0.92544731610338,09-2020,0.3214285714285721,0.5423363075621601,0.9225002342026175,DARLING RANGE SPORTS COLLEGE,0.6440619453903949,0.9855072463768116
1 Kartner Road,Tapping,0.3658333333333333,0.6666666666666665,0.0,0.0,0.5647181628392559,0.45679012345678993,0.7608695652173886,0.560919540229885,Currambine Station,0.5651093439363817,01-2019,0.3690476190476196,0.859067642379331,0.3186284327162575,JOSEPH BANKS SECONDARY COLLEGE,0.8943727535105486,0.6594202898550724
1 Kilmurray Elbow,Huntingdale,0.295,0.6666666666666665,0.0,0.0,0.5104384133611719,0.23456790123456814,0.6739130434782613,0.3770114942528735,Thornlie Station,0.5651093439363817,04-2020,0.6369047619047624,0.3624569170566184,0.7531600866041183,SOUTHERN RIVER COLLEGE,0.6227283215394076,0.8695652173913043
1 Kyby Place,Carramar,0.5483333333333332,0.6666666666666665,0.0,0.0,0.5219206680584729,0.7736625514403294,0.7608695652173886,0.6114942528735631,Currambine Station,0.5651093439363817,07-2020,0.16666666666666555,0.8854850692295194,0.30314935861460024,JOSEPH BANKS SECONDARY COLLEGE,0.25837603319992064,0.6594202898550724
1 Lauder Place,Kinross,0.3866666666666665,0.6666666666666665,0.0,0.0,0.5396659707724076,0.4609053497942386,0.5000000000000001,0.6252873563218391,Currambine Station,0.19234592445328016,08-2017,0.14880952380952428,0.8700985640946436,0.14340918200522415,LAKE JOONDALUP BAPTIST COLLEGE,0.9667562871008696,0.572463768115942
1 Laughton Way,Leeming,0.43000000000000005,0.3333333333333332,0.0,0.0,0.22755741127344992,0.2386831275720163,0.8478260869565221,0.2620689655172414,Murdoch Station,0.19234592445328016,12-2019,0.8690476190476226,0.39228103510771245,0.5073339064085175,WILLETTON SENIOR HIGH SCHOOL,0.34334133290552266,0.1231884057971014
1 Librizzi Parade,Sinagra,0.3908333333333333,0.6666666666666665,0.0,0.0,0.5668058455115019,0.6543209876543209,0.8043478260869553,0.5264367816091953,Joondalup Station,0.4284294234592445,11-2016,0.3690476190476196,0.8410742084224289,0.32962592695462795,WANNEROO SECONDARY COLLEGE,0.693797908619393,0.9420289855072465
1 Linnett Brace,Darch,0.40750000000000003,0.6666666666666665,0.0,0.0,0.4530271398747708,0.5267489711934156,0.8260869565217387,0.31724137931034485,Greenwood Station,0.6520874751491054,12-2019,0.3690476190476196,0.7351376349342083,0.4272270056326496,KINGSWAY CHRISTIAN COLLEGE,0.14407836174188582,0.3550724637681159
1 Lintonmarc Drive,Redcliffe,0.4116666666666667,0.6666666666666665,0.0,0.0,0.40187891440500345,0.36625514403292203,0.6304347826086946,0.1563218390804597,Ashfield Station,0.44085487077534763,01-2017,0.601190476190474,0.5598076431982142,0.7194513972622335,BELMONT CITY COLLEGE,0.5546163469728832,0.4057971014492754
1 Litchfield Crescent,Carramar,0.42000000000000004,0.3333333333333332,0.0,0.0,0.5908141962421749,0.4526748971193416,0.7391304347826116,0.6022988505747126,Currambine Station,0.5775347912524852,01-2018,0.16666666666666555,0.8805587692155246,0.31111691695437443,JOSEPH BANKS SECONDARY COLLEGE,0.36589510492438404,0.6594202898550724
1 Malone Mews,Clarkson,0.19833333333333322,0.6666666666666665,0.0,0.0,0.6753653444676702,0.30452674897119336,0.5434782608695669,0.7379310344827587,Clarkson Station,0.3290258449304172,09-2019,0.16071428571428328,0.9255820448714356,0.08406870199019545,QUINNS BAPTIST COLLEGE,0.09153071741795209,0.8478260869565217
1 Mannix Pass,Queens Park,0.3658333333333333,0.6666666666666665,0.0,0.0,0.34446764091860244,0.3292181069958846,0.6739130434782613,0.20689655172413787,Canning,0.09083001988071544,06-2016,0.6190476190476212,0.4738748446147295,0.7279431298421883,ST NORBERT COLLEGE,0.2207179561951992,0.2971014492753623
1 McKenna Glen,Mount Claremont,0.8241666666666665,0.6666666666666665,0.0,0.0,0.3810020876826474,0.49794238683127556,0.45652173913043337,0.13103448275862065,Loch Street Station,0.08784791252485072,12-2017,0.04166666666666475,0.5282496149865703,0.28057909715110535,JOHN XXIII COLLEGE,0.2278405015860078,0.0507246376811594
1 Meares Avenue,Parmelia,0.13249999999999998,0.6666666666666665,0.0,0.0,0.626304801670149,0.15637860082304536,0.9130434782608724,0.7103448275862069,Wellard Station,0.31660039761431374,06-2019,0.976190476190476,0.15436303237489066,0.36599092695046753,GILMORE COLLEGE,0.059382910067066676,0.9927536231884058
1 Melissa Street,Duncraig,0.7408333333333333,0.6666666666666665,0.0,0.0,0.631524008350712,0.6790123456790124,0.260869565217389,0.36781609195402304,Greenwood Station,0.21719681908548694,10-2020,0.11904761904761804,0.7331095896995916,0.22335399535882472,DUNCRAIG SENIOR HIGH SCHOOL,0.13267976670958126,0.2246376811594203
1 Mission Place,Cooloongup,0.30749999999999994,0.6666666666666665,0.0,0.0,0.7212943632567702,0.4814814814814816,0.45652173913043337,0.8505747126436781,Rockingham Station,0.08598409542743539,09-2017,0.9821428571428586,0.08815009606630198,0.23544187091741475,KOLBE CATHOLIC COLLEGE,0.49126233678743336,0.6956521739130435
1 Moody Glen,Palmyra,0.5658333333333334,1.0,0.0,0.0,0.4415448851774696,0.3950617283950616,0.5869565217391278,0.2620689655172414,Fremantle Station,0.4905566600397613,09-2019,0.9166666666666702,0.41603567967386434,0.28450765670765243,MELVILLE SENIOR HIGH SCHOOL,0.5156714435724193,0.4347826086956522
1 Mosman Loop,Success,0.3991666666666665,0.6666666666666665,0.0,0.0,0.4530271398747708,0.4897119341563786,0.8478260869565221,0.48505747126436766,Cockburn Central Station,0.4284294234592445,08-2019,0.9583333333333349,0.27240074623294525,0.44272146430324283,ATWELL COLLEGE,0.6314952292715876,0.927536231884058
1 Mottee Road,Bateman,0.5974999999999999,0.6666666666666665,0.0,0.0,0.674321503131495,0.41975308641975295,0.2391304347826112,0.23448275862068968,Murdoch Station,0.1426441351888665,03-2016,0.8749999999999993,0.40673133700965197,0.44920496119383097,CORPUS CHRISTI COLLEGE,0.0941965082375177,0.1956521739130435
1 Mulgrave Loop,Mindarie,0.4574999999999999,1.0,0.0,0.0,0.626304801670149,0.7983539094650206,0.717391304347828,0.7402298850574713,Clarkson Station,0.37872763419483085,11-2020,0.16071428571428328,0.9244018869809897,0.07030967763559244,QUINNS BAPTIST COLLEGE,0.056888768436862774,0.8478260869565217
1 newquay Street,Harrisdale,0.3345833333333332,0.6666666666666665,0.0,0.0,0.3549060542797283,0.4526748971193416,0.8478260869565221,0.418390804597701,Cockburn Central Station,0.8384691848906561,12-2018,0.6488095238095214,0.32274764062972283,0.6771767997404688,CAREY BAPTIST COLLEGE,0.2301816821316102,0.4420289855072464
1 Northerly Avenue,Ascot,0.6608333333333334,0.3333333333333332,0.0,0.0,0.20146137787053084,0.44855967078189296,0.8695652173913057,0.10344827586206884,Bayswater Station,0.2668986083499006,03-2015,0.601190476190474,0.5696914175701786,0.6461705747592428,BELMONT CITY COLLEGE,0.8375478958968021,0.4057971014492754
1 O'Mara Boulevard,Iluka,0.4699999999999998,0.6666666666666665,0.0,0.0,0.2546972860125442,0.5967078189300414,0.717391304347828,0.5885057471264367,Currambine Station,0.25447316103379725,11-2020,0.14880952380952428,0.847228037626704,0.1330004222514917,PRENDIVILLE CATHOLIC COLLEGE,0.6898470168799162,0.427536231884058
1 Park Lane,Kardinya,0.4574999999999999,0.6666666666666665,0.0,0.0,0.45720250521915845,0.41975308641975295,0.4130434782608724,0.2666666666666667,Murdoch Station,0.27932405566600405,11-2019,0.9523809523809527,0.39319276476774395,0.3926666705128032,KENNEDY BAPTIST COLLEGE,0.24653307667856741,0.0797101449275362
1 Parkwood Avenue,Woodvale,0.41124999999999984,0.3333333333333332,0.0,0.0,0.31106471816277,0.2592592592592593,0.45652173913043337,0.4367816091954023,Edgewater Station,0.13021868787276306,11-2018,0.13690476190475936,0.785703613028355,0.2831029906228466,WOODVALE SECONDARY COLLEGE,0.5296029704866527,0.5507246376811594
