suburb,address,rooms,type,price,method,sellerg,date,distance,postcode,bedrooms,bathrooms,car,landsize,buildingarea,build_year,councilarea,latitude,longitude,regionname,propertycount
Abbotsford,78 Yarra St,0.4,h,0.4646666666666665,S,LITTLE,16/07/2016,0.1146788990825686,0.3236714975845405,0.3333333333333333,0.0,0.3333333333333333,0.1042296072507547,0.365853658536585,0.2380952380952377,Yarra,0.5093354021205136,0.5121134842205695,Northern Metropolitan,0.2121938387794469
Abbotsford,42 Valiant St,0.1999999999999999,h,0.3373333333333332,S,Biggin,17/09/2016,0.1146788990825686,0.3236714975845405,0.3333333333333333,0.0,0.3333333333333333,0.1132930513595153,0.2543554006968637,0.8035714285714284,Yarra,0.5119213860874197,0.5198836467963062,Northern Metropolitan,0.2121938387794469
Abbotsford,3/72 Charles St,0.6,h,0.5328888888888887,PI,Kay,18/03/2017,0.1146788990825686,0.3236714975845405,1.0,0.4999999999999998,0.6666666666666667,0.5891238670694856,0.4703832752613238,0.297619047619047,Yarra,0.4958882854926466,0.5095234300287315,Northern Metropolitan,0.2121938387794469
Abbotsford,6/219 Nicholson St,0.1999999999999999,u,0.1639999999999996,S,Collins,18/06/2016,0.1146788990825686,0.3236714975845405,0.3333333333333333,0.0,0.3333333333333333,0.0,0.2090592334494763,0.7142857142857122,Yarra,0.5108869925006676,0.5135081287854568,Northern Metropolitan,0.2121938387794469
Abbotsford,52a William St,0.1999999999999999,h,0.4306666666666664,PI,Biggin,18/06/2016,0.1146788990825686,0.3236714975845405,0.3333333333333333,0.4999999999999998,0.3333333333333333,0.0936555891238658,0.4703832752613238,0.9702380952380943,Yarra,0.4943366951125056,0.5145043034746937,Northern Metropolitan,0.2121938387794469
Abbotsford,49 Park St,0.1999999999999999,h,0.5262222222222223,S,Marshall,19/11/2016,0.1146788990825686,0.3236714975845405,0.3333333333333333,0.0,0.0,0.1110271903323245,0.2961672473867592,0.297619047619047,Yarra,0.4940780967158045,0.5071326107746073,Northern Metropolitan,0.2121938387794469
Abbotsford,48 Abbotsford St,0.4,h,0.5851111111111109,PI,Nelson,22/08/2016,0.1146788990825686,0.3236714975845405,0.6666666666666667,1.0,0.3333333333333333,0.1253776435045296,0.6062717770034836,0.9642857142857122,Yarra,0.5103697957072786,0.5192859419827751,Northern Metropolitan,0.2121938387794469
Abbotsford,159 Park St,0.1999999999999999,h,0.4462222222222222,S,Nelson,22/08/2016,0.1146788990825686,0.3236714975845405,0.3333333333333333,0.4999999999999998,0.6666666666666667,0.0740181268882163,0.4459930313588841,0.4166666666666674,Yarra,0.5134729764675607,0.5095234300287315,Northern Metropolitan,0.2121938387794469
Abbotsford,60 Stafford St,0.4,h,0.5151111111111111,S,Biggin,25/02/2017,0.1146788990825686,0.3236714975845405,0.6666666666666667,0.0,0.3333333333333333,0.1268882175226577,0.432055749128919,0.5952380952380953,Yarra,0.5129557796741717,0.510718839655738,Northern Metropolitan,0.2121938387794469
Abbotsford,11/205 Gipps St,0.0,u,0.1506666666666665,S,Nelson,26/07/2016,0.1146788990825686,0.3236714975845405,0.0,0.0,0.3333333333333333,0.0,0.1742160278745634,0.9702380952380943,Yarra,0.5005430566330566,0.5113165444692689,Northern Metropolitan,0.2121938387794469
Abbotsford,47 Studley St,0.1999999999999999,h,0.4662222222222221,S,Jellis,27/11/2016,0.1146788990825686,0.3236714975845405,0.3333333333333333,0.0,0.0,0.122356495468276,0.3170731707317069,0.297619047619047,Yarra,0.5106283941039667,0.5103203697800318,Northern Metropolitan,0.2121938387794469
Abbotsford,45 Yarra St,0.4,h,0.4728888888888887,SP,Jellis,27/11/2016,0.1146788990825686,0.3236714975845405,0.6666666666666667,0.4999999999999998,0.3333333333333333,0.0906344410876123,0.4459930313588841,0.88095238095238,Yarra,0.5090768037238256,0.509921899904326,Northern Metropolitan,0.2121938387794469
Abbotsford,200 Nicholson St,0.1999999999999999,h,0.3917777777777777,S,Nelson,28/05/2016,0.1146788990825686,0.3236714975845405,0.3333333333333333,0.0,0.0,0.1374622356495466,0.2857142857142847,0.297619047619047,Yarra,0.5093354021205136,0.5143050685368129,Northern Metropolitan,0.2121938387794469
Abbotsford,27 Charles St,0.1999999999999999,h,0.3995555555555556,S,Biggin,30/07/2016,0.1146788990825686,0.3236714975845405,0.3333333333333333,0.0,0.3333333333333333,0.1299093655589113,0.282229965156794,0.4761904761904749,Yarra,0.4925265063356766,0.5083280204016136,Northern Metropolitan,0.2121938387794469
Airport West,154 Halsey Rd,0.4,t,0.3151111111111109,PI,Nelson,3/09/2016,0.6192660550458714,0.202898550724637,0.6666666666666667,0.4999999999999998,0.3333333333333333,0.2288519637462216,0.78397212543554,0.9880952380952376,Moonee Valley,0.7268166537367471,0.2760200828817042,Western Metropolitan,0.1797509791313496
Airport West,50 Bedford St,0.4,h,0.266222222222222,VB,Nelson,3/12/2016,0.6192660550458714,0.202898550724637,0.6666666666666667,0.4999999999999998,0.3333333333333333,0.0,0.5052264808362367,0.6845238095238089,Moonee Valley,0.7208688906128842,0.2710392094357419,Western Metropolitan,0.1797509791313496
Airport West,50 Bedford St,0.4,h,0.2839999999999997,SP,Nelson,4/03/2017,0.6192660550458714,0.202898550724637,0.6666666666666667,0.4999999999999998,0.3333333333333333,0.0,0.5052264808362367,0.6845238095238089,Moonee Valley,0.7208688906128842,0.2710392094357419,Western Metropolitan,0.1797509791313496
Airport West,23 Hart St,0.1999999999999999,h,0.2097777777777776,S,Nelson,4/03/2017,0.6192660550458714,0.202898550724637,0.3333333333333333,0.0,0.3333333333333333,0.2054380664652558,0.2926829268292673,0.5952380952380953,Moonee Valley,0.697336436514107,0.2959435766656088,Western Metropolitan,0.1797509791313496
Airport West,1/80 Hawker St,0.4,t,0.2528888888888889,S,Brad,4/03/2017,0.6192660550458714,0.202898550724637,0.6666666666666667,0.4999999999999998,0.6666666666666667,0.1805135951661619,0.4668989547038319,0.9464285714285716,Moonee Valley,0.7169899146625383,0.2873764743385158,Western Metropolitan,0.1797509791313496
Airport West,1/37 Hillside Gr,0.4,h,0.2084444444444443,S,Maddison,4/03/2017,0.6192660550458714,0.202898550724637,0.3333333333333333,0.0,0.3333333333333333,0.2190332326283982,0.4041811846689887,0.7738095238095224,Moonee Valley,0.702767002844594,0.2688476251195541,Western Metropolitan,0.1797509791313496
Airport West,2/49 McIntosh St,0.1999999999999999,u,0.1639999999999996,VB,Barry,4/03/2017,0.6192660550458714,0.202898550724637,0.3333333333333333,0.0,0.3333333333333333,0.1268882175226577,0.2996515679442499,0.9583333333333308,Moonee Valley,0.7177657098526151,0.2927558176601839,Western Metropolitan,0.1797509791313496
Airport West,2/252 Parer Rd,0.1999999999999999,t,0.1417777777777777,S,Barry,7/05/2016,0.6192660550458714,0.202898550724637,0.3333333333333333,0.0,0.3333333333333333,0.083081570996977,0.3135888501742151,0.9821428571428554,Moonee Valley,0.7175071114559142,0.2620736372329988,Western Metropolitan,0.1797509791313496
Airport West,3/19 Hart St,0.1999999999999999,u,0.1706666666666665,S,Barry,7/11/2016,0.6192660550458714,0.202898550724637,0.3333333333333333,0.0,0.3333333333333333,0.1064954682779455,0.2543554006968637,0.9702380952380943,Moonee Valley,0.6963020429273552,0.296541281479084,Western Metropolitan,0.1797509791313496
Airport West,2/62 Clydesdale Rd,0.1999999999999999,u,0.1773333333333331,S,Nelson,10/09/2016,0.6192660550458714,0.202898550724637,0.3333333333333333,0.0,0.3333333333333333,0.0906344410876123,0.3275261324041802,0.9642857142857122,Moonee Valley,0.7128523403155043,0.2784109021357726,Western Metropolitan,0.1797509791313496
Airport West,13 Etzel St,0.4,h,0.2995555555555555,S,Nelson,10/12/2016,0.6192660550458714,0.202898550724637,0.6666666666666667,0.0,0.3333333333333333,0.0,0.365853658536585,0.5952380952380953,Moonee Valley,0.7172485130592392,0.2766177876952352,Western Metropolitan,0.1797509791313496
Airport West,1/43 Cameron St,0.4,u,0.2759999999999999,S,Nelson,11/02/2017,0.6192660550458714,0.202898550724637,0.6666666666666667,0.0,0.3333333333333333,0.2001510574018114,0.4529616724738668,0.8511904761904758,Moonee Valley,0.6952676493405772,0.2909627032196466,Western Metropolitan,0.1797509791313496
Airport West,2/40 Earl St,0.4,t,0.2528888888888889,PI,Brad,15/10/2016,0.6192660550458714,0.202898550724637,0.6666666666666667,0.4999999999999998,0.6666666666666667,0.1246223564954669,0.4634146341463411,0.9464285714285716,Moonee Valley,0.7035427980346711,0.2939512272871903,Western Metropolitan,0.1797509791313496
Airport West,180 Parer Rd,0.4,h,0.3106666666666667,S,Barry,16/04/2016,0.6192660550458714,0.202898550724637,0.6666666666666667,0.0,0.6666666666666667,0.7333836858006048,0.3937282229965153,0.6547619047619038,Moonee Valley,0.7252650633566062,0.2720353841249232,Western Metropolitan,0.1797509791313496
Airport West,174 Parer Rd,0.1999999999999999,h,0.2417777777777774,S,Barry,16/07/2016,0.6192660550458714,0.202898550724637,0.3333333333333333,0.0,0.3333333333333333,0.4622356495468278,0.348432055749128,0.7440476190476182,Moonee Valley,0.7250064649599313,0.2730315588141046,Western Metropolitan,0.1797509791313496
Airport West,478 Fullarton Rd,0.4,h,0.3017777777777778,PI,Barry,18/03/2017,0.6192660550458714,0.202898550724637,0.6666666666666667,1.0,0.6666666666666667,0.4191842900302124,0.6689895470383268,0.7738095238095224,Moonee Valley,0.6996638220843252,0.2588858782276298,Western Metropolitan,0.1797509791313496
Airport West,144 Marshall Rd,0.4,h,0.2595555555555555,S,Rendina,18/03/2017,0.6192660550458714,0.202898550724637,0.6666666666666667,0.4999999999999998,0.6666666666666667,0.318731117824774,0.4390243902439015,0.8630952380952359,Moonee Valley,0.7309542280837942,0.2784109021357726,Western Metropolitan,0.1797509791313496
Airport West,3/7 South Rd,0.4,t,0.1817777777777777,SP,Nelson,18/06/2016,0.6192660550458714,0.202898550724637,0.3333333333333333,0.4999999999999998,0.3333333333333333,0.1216012084592133,0.3519163763066198,0.952380952380952,Moonee Valley,0.7136281355055683,0.2804032515141909,Western Metropolitan,0.1797509791313496
Airport West,37 North St,0.4,t,0.3084444444444443,SP,Barry,19/11/2016,0.6192660550458714,0.202898550724637,0.6666666666666667,0.4999999999999998,0.3333333333333333,0.2212990936555891,0.3554006968641106,0.6547619047619038,Moonee Valley,0.7216446858029613,0.275223143130348,Western Metropolitan,0.1797509791313496
Airport West,10 Hilbert Rd,0.4,h,0.246222222222222,S,Barry,22/05/2016,0.6192660550458714,0.202898550724637,0.6666666666666667,0.0,0.3333333333333333,0.4373111782477338,0.3937282229965153,0.7440476190476182,Moonee Valley,0.7149211274890213,0.2666560408033109,Western Metropolitan,0.1797509791313496
Airport West,85 Roberts Rd,0.6,h,0.3417777777777774,S,Harcourts,27/11/2016,0.6192660550458714,0.202898550724637,1.0,0.4999999999999998,1.0,0.4743202416918419,0.5087108013937274,0.7440476190476182,Moonee Valley,0.7071631755883161,0.2678514504303173,Western Metropolitan,0.1797509791313496
Albert Park,105 Kerferd Rd,0.1999999999999999,h,0.5084444444444441,S,hockingstuart,3/09/2016,0.1513761467889907,0.9951690821256042,0.3333333333333333,0.0,0.0,0.0906344410876123,0.2857142857142847,0.297619047619047,Port Phillip,0.3960693043703242,0.4304271597067,Southern Metropolitan,0.1689951481849534
Albert Park,94 Graham St,0.4,h,0.7639999999999997,S,Greg,4/03/2017,0.1513761467889907,0.9951690821256042,0.6666666666666667,0.4999999999999998,0.0,0.0966767371601194,0.4634146341463411,0.2380952380952377,Port Phillip,0.3978794931471532,0.4170784188715256,Southern Metropolitan,0.1689951481849534
Albert Park,396 Montague St,0.1999999999999999,h,0.5800000000000001,S,RT,4/03/2017,0.1513761467889907,0.9951690821256042,0.3333333333333333,0.0,0.0,0.0981873111782476,0.282229965156794,0.297619047619047,Port Phillip,0.4033100594776402,0.4324195090851182,Southern Metropolitan,0.1689951481849534
Albert Park,1 Moubray St,0.4,h,0.7417777777777778,VB,Greg,7/11/2016,0.1513761467889907,0.9951690821256042,0.6666666666666667,0.4999999999999998,0.3333333333333333,0.0996978851963729,0.5540069686411148,0.8690476190476173,Port Phillip,0.4074476338246743,0.4234539368823751,Southern Metropolitan,0.1689951481849534
Albert Park,29 Faussett St,0.1999999999999999,h,0.8839999999999998,S,Greg,10/09/2016,0.1513761467889907,0.9951690821256042,0.3333333333333333,0.0,0.3333333333333333,0.1503021148036235,0.3728222996515676,0.297619047619047,Port Phillip,0.4056374450478582,0.4302279247688748,Southern Metropolitan,0.1689951481849534
Albert Park,24 Kerferd Pl,0.4,h,0.7417777777777778,S,Marshall,10/09/2016,0.1513761467889907,0.9951690821256042,0.6666666666666667,0.4999999999999998,0.3333333333333333,0.0679758308157092,0.4250871080139364,0.297619047619047,Port Phillip,0.4058960434445333,0.4336149187121246,Southern Metropolitan,0.1689951481849534
Albert Park,4a Gatehouse La,0.4,h,0.5506666666666664,S,Greg,12/06/2016,0.1513761467889907,0.9951690821256042,0.6666666666666667,0.4999999999999998,0.6666666666666667,0.0,0.2961672473867592,0.8928571428571419,Port Phillip,0.3981380915438413,0.421660822441782,Southern Metropolitan,0.1689951481849534
Albert Park,65 Graham St,0.1999999999999999,h,0.5295555555555556,S,Greg,15/10/2016,0.1513761467889907,0.9951690821256042,0.3333333333333333,0.0,0.0,0.1125377643504527,0.3414634146341455,0.2380952380952377,Port Phillip,0.4002068787173713,0.4156837743066942,Southern Metropolitan,0.1689951481849534
Albert Park,364 Montague St,0.1999999999999999,h,0.6362222222222221,S,Greg,15/10/2016,0.1513761467889907,0.9951690821256042,0.3333333333333333,0.0,0.0,0.1064954682779455,0.2891986062717766,0.2380952380952377,Port Phillip,0.4051202482544692,0.4318218042715873,Southern Metropolitan,0.1689951481849534
Albert Park,86 Mills St,0.4,h,0.8306666666666668,VB,RT,16/04/2016,0.1513761467889907,0.9951690821256042,0.6666666666666667,0.4999999999999998,0.3333333333333333,0.159365558912387,0.5121951219512192,0.297619047619047,Port Phillip,0.3932247220067302,0.4344118584635365,Southern Metropolitan,0.1689951481849534
Albert Park,55 Merton St,0.4,h,0.875111111111111,SP,Marshall,23/04/2016,0.1513761467889907,0.9951690821256042,0.3333333333333333,0.0,0.3333333333333333,0.0906344410876123,0.4285714285714282,0.297619047619047,Port Phillip,0.4043444530643922,0.4286340452661624,Southern Metropolitan,0.1689951481849534
Albert Park,49 Page St,0.4,h,0.8306666666666668,PI,Marshall,24/09/2016,0.1513761467889907,0.9951690821256042,0.6666666666666667,0.0,0.3333333333333333,0.1797583081570992,0.4564459930313586,0.2380952380952377,Port Phillip,0.3955521075769482,0.4250478163850875,Southern Metropolitan,0.1689951481849534
Albert Park,13/52 Moubray St,0.0,u,0.1384444444444444,S,Marshall,25/02/2017,0.1513761467889907,0.9951690821256042,0.0,0.0,0.0,0.0,0.1184668989547028,0.7142857142857122,Port Phillip,0.4058960434445333,0.422856232068844,Southern Metropolitan,0.1689951481849534
Albert Park,27 Barrett St,0.6,h,0.8928888888888891,S,Greg,27/06/2016,0.1513761467889907,0.9951690821256042,0.6666666666666667,0.4999999999999998,0.3333333333333333,0.1382175226586093,0.5052264808362367,0.1785714285714275,Port Phillip,0.4025342642875631,0.4184730634364129,Southern Metropolitan,0.1689951481849534
Albert Park,6 Brooke St,0.1999999999999999,h,0.3773333333333333,S,Greg,28/05/2016,0.1513761467889907,0.9951690821256042,0.3333333333333333,0.0,0.0,0.0596676737160112,0.2369337979094067,0.2380952380952377,Port Phillip,0.4146883889319903,0.4232547019444942,Southern Metropolitan,0.1689951481849534
Albert Park,17 Reed St,0.4,h,0.7151111111111113,PI,Marshall,28/08/2016,0.1513761467889907,0.9951690821256042,0.6666666666666667,0.4999999999999998,0.6666666666666667,0.1110271903323245,0.4668989547038319,0.2380952380952377,Port Phillip,0.3989138867339183,0.4101051960472008,Southern Metropolitan,0.1689951481849534
Albert Park,9 Durham St,0.0,h,0.3795555555555556,S,Marshall,30/07/2016,0.1513761467889907,0.9951690821256042,0.0,0.0,0.0,0.0611782477341366,0.1881533101045286,0.297619047619047,Port Phillip,0.4084820274114393,0.4188715333120632,Southern Metropolitan,0.1689951481849534
Alphington,44 Shiers St,0.6,h,0.705111111111111,S,Collins,8/10/2016,0.2935779816513761,0.3768115942028985,1.0,0.4999999999999998,0.3333333333333333,0.4524169184290016,0.7073170731707316,0.4464285714285707,Darebin,0.5879493147142507,0.5808495377749707,Northern Metropolitan,0.1065061086105102
Alphington,3/19 Harker St,0.1999999999999999,u,0.1753333333333331,S,Miles,12/11/2016,0.2935779816513761,0.3768115942028985,0.3333333333333333,0.0,0.3333333333333333,0.066465256797581,0.2090592334494763,0.6547619047619038,Darebin,0.5688130333592087,0.5800525980235587,Northern Metropolitan,0.1065061086105102
Alphington,4/2 Miller St,0.1999999999999999,t,0.2995555555555555,S,Miles,12/11/2016,0.2935779816513761,0.3768115942028985,0.3333333333333333,0.4999999999999998,1.0,0.1170694864048316,0.4878048780487796,0.9166666666666649,Darebin,0.5654512542022387,0.5804510678992647,Northern Metropolitan,0.1065061086105102
Alphington,10 Bennett St,0.6,h,0.7551111111111112,S,Nelson,19/11/2016,0.2935779816513761,0.3768115942028985,1.0,0.4999999999999998,0.6666666666666667,0.457703927492446,0.3902439024390234,0.7142857142857122,Darebin,0.5812257564003238,0.5820449474019771,Northern Metropolitan,0.1065061086105102
Alphington,2c Hamilton St,0.4,h,0.3262222222222221,SP,hockingstuart,22/05/2016,0.2935779816513761,0.3768115942028985,0.6666666666666667,0.0,0.3333333333333333,0.1359516616314184,0.4564459930313586,0.952380952380952,Darebin,0.5659684509956149,0.5675007969397963,Northern Metropolitan,0.1065061086105102
Alphington,5/5 Yarana Rd,0.1999999999999999,u,0.1151111111111107,VB,Nelson,22/05/2016,0.2935779816513761,0.3768115942028985,0.3333333333333333,0.0,0.3333333333333333,0.0,0.2090592334494763,0.6547619047619038,Darebin,0.5734678044996318,0.5816464775262711,Northern Metropolitan,0.1065061086105102
Alphington,1/14 Fulham Rd,0.1999999999999999,u,0.1693333333333332,S,Love,25/02/2017,0.2935779816513761,0.3768115942028985,0.3333333333333333,0.0,0.3333333333333333,0.0,0.2125435540069682,0.6845238095238089,Darebin,0.5651926558055378,0.5712862607586406,Northern Metropolitan,0.1065061086105102
Alphington,42 Shiers St,0.6,h,0.8084444444444443,S,Jellis,30/07/2016,0.2935779816513761,0.3768115942028985,1.0,0.4999999999999998,1.0,0.4448640483383691,0.73170731707317,0.4166666666666674,Darebin,0.5874321179208748,0.5806503028370897,Northern Metropolitan,0.1065061086105102
Altona,158 Queen St,0.4,h,0.1728888888888889,VB,Greg,3/09/2016,0.6330275229357798,0.0869565217391293,0.6666666666666667,0.4999999999999998,0.3333333333333333,0.2658610271903326,0.8432055749128914,0.9821428571428554,Hobsons Bay,0.333747090768048,0.1704255658271491,Western Metropolitan,0.2871339217864032
Altona,1/123 Blyth St,0.1999999999999999,t,0.2617777777777778,S,hockingstuart,4/02/2016,0.6330275229357798,0.0869565217391293,0.3333333333333333,0.0,0.6666666666666667,0.2205438066465236,0.4355400696864108,0.9702380952380943,Hobsons Bay,0.3371088699250181,0.1598661141217494,Western Metropolitan,0.2871339217864032
Altona,4 Blyth St,0.4,h,0.4395555555555556,S,Barlow,4/03/2017,0.6330275229357798,0.0869565217391293,0.6666666666666667,0.0,0.6666666666666667,0.3821752265861015,0.4181184668989539,0.4761904761904749,Hobsons Bay,0.3355572795448641,0.1953299330570716,Western Metropolitan,0.2871339217864032
Altona,1/170 Blyth St,0.4,u,0.2217777777777777,S,Barlow,6/08/2016,0.6330275229357798,0.0869565217391293,0.3333333333333333,0.0,0.6666666666666667,0.2348942598187315,0.3275261324041802,0.6249999999999987,Hobsons Bay,0.333229893974672,0.1491074274784687,Western Metropolitan,0.2871339217864032
Altona,156 Maidstone St,0.4,h,0.2351111111111108,VB,Greg,7/05/2016,0.6330275229357798,0.0869565217391293,0.6666666666666667,0.0,0.3333333333333333,0.4546827794561924,0.4285714285714282,0.6249999999999987,Hobsons Bay,0.3554693560899961,0.1437280841568005,Western Metropolitan,0.2871339217864032
Altona,1/136 Queen St,0.1999999999999999,u,0.1995555555555554,S,Barlow,8/10/2016,0.6330275229357798,0.0869565217391293,0.3333333333333333,0.0,0.3333333333333333,0.169939577039273,0.3240418118466895,0.8214285714285698,Hobsons Bay,0.3347814843548131,0.1744102645839858,Western Metropolitan,0.2871339217864032
Altona,3/26 Grieve Pde,0.1999999999999999,u,0.1684444444444442,S,Village,10/09/2016,0.6330275229357798,0.0869565217391293,0.3333333333333333,0.0,0.3333333333333333,0.0959214501510567,0.264808362369337,0.8333333333333326,Hobsons Bay,0.3373674683217061,0.1568775900541497,Western Metropolitan,0.2871339217864032
Altona,4/5 Rose St,0.1999999999999999,u,0.1306666666666665,S,hockingstuart,10/09/2016,0.6330275229357798,0.0869565217391293,0.3333333333333333,0.0,0.6666666666666667,0.086858006042296,0.198606271777003,0.7738095238095224,Hobsons Bay,0.3311611068011421,0.1574752948676809,Western Metropolitan,0.2871339217864032
Altona,4/31 Millers Rd,0.1999999999999999,u,0.1155555555555554,SP,Greg,11/02/2017,0.6330275229357798,0.0869565217391293,0.3333333333333333,0.0,0.3333333333333333,0.0,0.2264808362369334,0.6845238095238089,Hobsons Bay,0.3394362554952231,0.1971230474976091,Western Metropolitan,0.2871339217864032
Altona,24 Wren St,0.6,h,0.3173333333333332,S,hockingstuart,11/02/2017,0.6330275229357798,0.0869565217391293,1.0,0.0,0.6666666666666667,0.5626888217522662,0.4529616724738668,0.5952380952380953,Hobsons Bay,0.3446082234290221,0.1514982467324816,Western Metropolitan,0.2871339217864032
Altona,4/57 Blyth St,0.4,u,0.266222222222222,SP,Barlow,13/08/2016,0.6330275229357798,0.0869565217391293,0.6666666666666667,0.4999999999999998,0.3333333333333333,0.0521148036253759,0.4912891986062715,0.9761904761904748,Hobsons Bay,0.3389190587018341,0.1775980235893547,Western Metropolitan,0.2871339217864032
Altona,3/46 Sargood St,0.1999999999999999,u,0.1404444444444444,S,Burnham,15/10/2016,0.6330275229357798,0.0869565217391293,0.3333333333333333,0.0,0.3333333333333333,0.103474320241692,0.2682926829268289,0.8333333333333326,Hobsons Bay,0.3453840186190991,0.1801880777813042,Western Metropolitan,0.2871339217864032
Altona,22 Fenfield St,0.4,h,0.2431111111111111,S,hockingstuart,16/04/2016,0.6330275229357798,0.0869565217391293,0.6666666666666667,0.0,0.6666666666666667,0.457703927492446,0.3031358885017418,0.5952380952380953,Hobsons Bay,0.3575381432635262,0.1453219636595129,Western Metropolitan,0.2871339217864032
Altona,5/8 David St,0.1999999999999999,u,0.1995555555555554,PI,Biggin,16/07/2016,0.6330275229357798,0.0869565217391293,0.3333333333333333,0.4999999999999998,0.3333333333333333,0.1321752265861022,0.264808362369337,0.9702380952380943,Hobsons Bay,0.3371088699250181,0.1740117947082799,Western Metropolitan,0.2871339217864032
Altona,27 McIntyre Dr,0.4,h,0.3151111111111109,SP,Greg,18/03/2017,0.6330275229357798,0.0869565217391293,0.6666666666666667,0.4999999999999998,0.6666666666666667,0.4033232628398792,0.4738675958188145,0.6845238095238089,Hobsons Bay,0.3596069304370431,0.1694293911380235,Western Metropolitan,0.2871339217864032
Altona,3/20 Mulga St,0.4,u,0.1982222222222221,S,Williams,23/04/2016,0.6330275229357798,0.0869565217391293,0.6666666666666667,0.4999999999999998,0.3333333333333333,0.1548338368580052,0.3937282229965153,0.934523809523808,Hobsons Bay,0.3378846651150821,0.1505020720433004,Western Metropolitan,0.2871339217864032
Altona,104 Maidstone St,0.1999999999999999,h,0.3226666666666665,SP,hockingstuart,27/11/2016,0.6330275229357798,0.0869565217391293,0.3333333333333333,0.4999999999999998,0.3333333333333333,0.5098187311178247,0.348432055749128,0.5952380952380953,Hobsons Bay,0.3459012154124751,0.14631813834875,Western Metropolitan,0.2871339217864032
Altona,5/57 Blyth St,0.4,u,0.266222222222222,SP,Barlow,28/05/2016,0.6330275229357798,0.0869565217391293,0.6666666666666667,0.4999999999999998,0.3333333333333333,0.0528700906344386,0.0104529616724733,0.9761904761904748,Hobsons Bay,0.3389190587018341,0.1773987886515297,Western Metropolitan,0.2871339217864032
Altona,2/60 David St,0.1999999999999999,h,0.1798222222222219,SP,Compton,30/07/2016,0.6330275229357798,0.0869565217391293,0.3333333333333333,0.0,0.3333333333333333,0.1163141993957689,0.3170731707317069,0.8690476190476173,Hobsons Bay,0.3477114041892912,0.1748087344596361,Western Metropolitan,0.2871339217864032
